id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,property_type,accommodates,first_review,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_rating,maximum_nights,listing_url,host_is_superhost,host_response_time,host_response_rate
714476752671108226,Condo in Santiago · ★4.94 · 2 bedrooms · 2 beds · 2 baths,234335485,Karen Loreto,Santiago,-33.44232,-70.67031,Entire home/apt,45.0,2,18,2023-09-09,1.54,1,88,18,Entire condo,3,2022-10-09,5.0,5.0,5.0,5.0,4.89,5.0,4.94,45,https://www.airbnb.com/rooms/714476752671108226,t,within an hour,100%
719514312958230480,Rental unit in Las Condes · ★5.0 · 2 bedrooms · 3 beds · 2 baths,101922238,Maria Carolina,Vitacura,-33.3828029,-70.5328058,Entire home/apt,85.0,1,8,2023-04-28,0.67,18,364,8,Entire rental unit,5,2022-10-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/719514312958230480,t,within an hour,100%
719645687736484668,Rental unit in Santiago · ★4.76 · 2 bedrooms · 3 beds · 1 bath,480209644,Ramón,Santiago,-33.43929,-70.66197,Entire home/apt,42.0,3,37,2023-09-11,3.12,1,347,37,Entire rental unit,4,2022-10-03,4.76,4.86,4.68,4.86,4.92,4.92,4.76,365,https://www.airbnb.com/rooms/719645687736484668,t,within a few hours,100%
714594573772228647,Rental unit in Santiago · ★4.93 · 1 bedroom · 1 bed · 1 bath,420695150,Ivana,Santiago,-33.4431,-70.67032,Entire home/apt,42.0,2,28,2023-08-24,2.3,1,150,28,Entire rental unit,2,2022-09-23,4.75,4.93,4.61,4.86,4.96,4.93,4.93,365,https://www.airbnb.com/rooms/714594573772228647,t,within an hour,100%
714643243168387837,Serviced apartment in Santiago · 1 bedroom · 1 bed · 1 bath,478967602,Marisabel,Santiago,-33.43859,-70.64576,Entire home/apt,30.307000000000002,1,0,,,4,265,0,Entire serviced apartment,2,,,,,,,,,365,https://www.airbnb.com/rooms/714643243168387837,f,within an hour,100%
714677354995150380,Rental unit in Santiago · ★4.94 · 1 bedroom · 1 bed · 1 bath,478329762,Veronica,Santiago,-33.44108,-70.66867,Entire home/apt,29.981,1,36,2023-09-21,2.97,1,364,36,Entire rental unit,2,2022-09-25,4.94,4.97,4.81,4.97,4.94,4.97,4.94,180,https://www.airbnb.com/rooms/714677354995150380,t,within an hour,100%
719682062742850899,Rental unit in Providencia · ★5.0 · 1 bedroom · 2 beds · 1 private bath,464639359,Lucia,Providencia,-33.42315,-70.60253,Private room,30.0,1,10,2022-12-22,0.83,1,357,10,Private room in rental unit,1,2022-09-29,4.9,5.0,5.0,4.9,5.0,4.9,5.0,1125,https://www.airbnb.com/rooms/719682062742850899,t,,
714677958004180514,Rental unit in Santiago · ★5.0 · 2 bedrooms · 3 beds · 2 baths,837940,Pablo,Santiago,-33.4364478,-70.64191799999999,Entire home/apt,100.0,2,36,2023-09-21,2.93,1,260,35,Entire rental unit,4,2022-09-20,4.97,4.69,5.0,4.97,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/714677958004180514,t,within an hour,100%
720098337956066118,Rental unit in Santiago · 1 bedroom · 1 bed · 1.5 shared baths,253272389,Karen,Santiago,-33.438989539000985,-70.67589707672596,Private room,28.0,1,2,2022-10-07,0.16,1,2,2,Private room in rental unit,2,2022-09-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,https://www.airbnb.com/rooms/720098337956066118,f,,
714766911349174385,Rental unit in Providencia · ★4.97 · 1 bedroom · 2 beds · 1 bath,99923069,Gabriel,Providencia,-33.43581,-70.62807,Entire home/apt,48.429,2,34,2023-09-19,2.79,2,262,34,Entire rental unit,2,2022-09-23,4.82,4.97,4.91,4.97,4.85,4.85,4.97,365,https://www.airbnb.com/rooms/714766911349174385,t,within an hour,100%
715094026630675891,casa particular in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 bath,58246516,Alvaro,Las Condes,-33.412816,-70.5881711,Entire home/apt,40.0,2,4,2023-04-09,0.32,1,264,3,Casa particular,2,2022-09-19,5.0,4.75,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/715094026630675891,f,,
720216284090597199,Rental unit in Providencia · ★4.64 · 1 bedroom · 3 beds · 1 bath,480314966,Rodrigo Y Veronica,Providencia,-33.4319843,-70.62033939999999,Entire home/apt,44.857,1,56,2023-09-07,4.93,4,357,56,Entire rental unit,4,2022-10-18,4.71,4.79,4.93,4.59,4.91,4.91,4.64,365,https://www.airbnb.com/rooms/720216284090597199,f,within an hour,100%
715113247941812352,Serviced apartment in Santiago · 2 bedrooms · 2 beds · 2 baths,157555134,Ruben,Vitacura,-33.39879,-70.58486,Entire home/apt,1200.0,7,0,,,2,94,0,Entire serviced apartment,2,,,,,,,,,365,https://www.airbnb.com/rooms/715113247941812352,f,within a day,83%
715172255101693962,Guesthouse in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 private bath,479371512,Allison Javiera,Las Condes,-33.4198922,-70.532671,Private room,31.429000000000002,1,16,2023-09-20,1.3,1,361,15,Private room in guesthouse,2,2022-09-21,5.0,5.0,5.0,4.94,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/715172255101693962,t,within an hour,100%
720234953406795856,Rental unit in Santiago · ★4.64 · 2 bedrooms · 4 beds · 2 baths,366120077,Samuel Andres,Santiago,-33.44123,-70.65721,Entire home/apt,70.0,1,11,2023-02-01,0.92,4,342,11,Entire rental unit,5,2022-10-01,4.18,4.36,4.64,4.91,4.82,5.0,4.64,365,https://www.airbnb.com/rooms/720234953406795856,f,within an hour,100%
715206606980245504,Rental unit in Providencia · ★4.62 · 1 bedroom · 2 beds · 1 bath,172197278,Diego,Providencia,-33.43751,-70.62622,Entire home/apt,60.95,1,13,2023-09-15,1.05,48,161,12,Entire rental unit,3,2022-09-18,4.69,4.92,4.85,4.85,4.85,5.0,4.62,1125,https://www.airbnb.com/rooms/715206606980245504,f,within an hour,96%
720430177317484620,Serviced apartment in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,446969497,Carolina,Santiago,-33.43737,-70.65448,Entire home/apt,42.0,1,4,2023-07-30,0.78,9,365,4,Entire serviced apartment,2,2023-04-23,4.5,5.0,5.0,5.0,4.75,5.0,5.0,365,https://www.airbnb.com/rooms/720430177317484620,f,within an hour,93%
720444282260481787,Serviced apartment in Santiago · 2 bedrooms · 3 beds · 2 baths,478453359,Amoblados,Santiago,-33.4356,-70.65567,Entire home/apt,55.0,1,0,,,4,365,0,Entire serviced apartment,4,,,,,,,,,365,https://www.airbnb.com/rooms/720444282260481787,f,a few days or more,8%
715256592826228853,Vacation home in Santiago · ★5.0 · 2 bedrooms · 3 beds · 2 baths,479095112,Carolina,Ñuñoa,-33.45742,-70.60637,Entire home/apt,75.0,2,20,2023-09-04,1.7,1,44,20,Entire vacation home,4,2022-10-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,31,https://www.airbnb.com/rooms/715256592826228853,t,within a few hours,100%
720450925106775110,casa particular in Ñuñoa · 1 bedroom · 1 bed · 1 shared bath,157221420,Ricardo,Ñuñoa,-33.4497377,-70.6204672,Private room,30.0,2,0,,,1,363,0,Private room in casa particular,1,,,,,,,,,365,https://www.airbnb.com/rooms/720450925106775110,f,,
715267188932429020,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,168774083,Esteban,Santiago,-33.4420606,-70.6694277,Entire home/apt,39.0,2,15,2023-06-18,1.22,2,360,13,Entire rental unit,2,2022-09-21,4.93,4.93,4.73,4.87,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/715267188932429020,t,within an hour,100%
715272271189585447,Serviced apartment in Las Condes · ★4.82 · 1 bedroom · 1 bed · 1 bath,167003026,ApartViews,Las Condes,-33.4121363,-70.56696749999999,Entire home/apt,70.278,3,11,2023-09-03,0.94,9,362,11,Entire serviced apartment,3,2022-10-08,4.64,4.82,4.91,4.91,4.82,4.82,4.82,365,https://www.airbnb.com/rooms/715272271189585447,f,within an hour,96%
720452388025638827,Serviced apartment in Santiago · 2 bedrooms · 5 beds · 1 bath,446969497,Carolina,Santiago,-33.43613,-70.65591,Entire home/apt,95.0,1,1,2022-10-10,0.09,9,365,1,Entire serviced apartment,4,2022-10-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/720452388025638827,f,within an hour,93%
720459530501569441,Rental unit in Providencia · ★4.72 · 1 bedroom · 3 beds · 1 bath,480314966,Rodrigo Y Veronica,Providencia,-33.4319843,-70.62033939999999,Entire home/apt,54.993,1,43,2023-09-06,6.32,4,365,43,Entire rental unit,4,2023-03-04,4.65,4.84,4.93,4.63,4.91,4.93,4.72,30,https://www.airbnb.com/rooms/720459530501569441,f,within an hour,100%
715284847387460830,Serviced apartment in Las Condes · 1 bedroom · 1 bed · 1 bath,167003026,ApartViews,Las Condes,-33.4121363,-70.56696749999999,Entire home/apt,65.43900000000001,6,2,2023-02-15,0.16,9,362,2,Entire serviced apartment,3,2022-09-25,3.5,3.5,4.5,4.0,5.0,5.0,4.0,365,https://www.airbnb.com/rooms/715284847387460830,f,within an hour,96%
715288124202137015,Serviced apartment in Las Condes · ★4.55 · 2 bedrooms · 3 beds · 2 baths,167003026,ApartViews,Las Condes,-33.4121363,-70.56696749999999,Entire home/apt,94.464,3,33,2023-06-05,3.05,9,359,33,Entire serviced apartment,5,2022-11-03,4.58,4.73,4.79,4.45,4.76,4.94,4.55,365,https://www.airbnb.com/rooms/715288124202137015,f,within an hour,96%
720461428122188545,Rental unit in Providencia · ★4.80 · 1 bedroom · 3 beds · 1 bath,480314966,Rodrigo Y Veronica,Providencia,-33.4319843,-70.62033939999999,Entire home/apt,44.286,1,65,2023-09-07,7.33,4,364,65,Entire rental unit,4,2023-01-01,4.71,4.77,4.92,4.82,4.95,4.86,4.8,365,https://www.airbnb.com/rooms/720461428122188545,f,within an hour,100%
720463095341251331,Rental unit in Providencia · ★4.84 · 1 bedroom · 3 beds · 1 bath,480314966,Rodrigo Y Veronica,Providencia,-33.4319843,-70.62033939999999,Entire home/apt,54.929,1,61,2023-09-03,5.11,4,70,61,Entire rental unit,4,2022-10-01,4.8,4.95,4.97,4.85,4.98,4.93,4.84,365,https://www.airbnb.com/rooms/720463095341251331,f,within an hour,100%
720490678149965316,Rental unit in Las Condes · ★4.30 · 1 bedroom · 1 bed · 1 bath,390706334,Orangel,Las Condes,-33.40468,-70.55507,Entire home/apt,65.0,1,10,2023-01-25,0.86,1,0,10,Entire rental unit,4,2022-10-09,4.1,3.9,4.8,4.4,4.7,4.6,4.3,365,https://www.airbnb.com/rooms/720490678149965316,f,,
715288645703396638,Condo in Las Condes · ★4.75 · 1 bedroom · 1 bed · 2 baths,239613214,Stella,Las Condes,-33.41858,-70.59794,Entire home/apt,65.0,7,4,2023-04-01,0.37,1,303,4,Entire condo,2,2022-11-03,4.75,5.0,5.0,4.75,5.0,5.0,4.75,1125,https://www.airbnb.com/rooms/715288645703396638,t,within an hour,100%
715292186976052852,Rental unit in Las Condes · ★4.63 · 2 bedrooms · 3 beds · 2 baths,167003026,ApartViews,Las Condes,-33.4121363,-70.56696749999999,Entire home/apt,89.625,6,8,2023-06-18,0.79,9,359,8,Entire rental unit,5,2022-11-26,4.75,4.75,4.88,4.5,4.63,4.75,4.63,365,https://www.airbnb.com/rooms/715292186976052852,f,within an hour,96%
715293677468844766,Rental unit in Las Condes · ★5.0 · 3 bedrooms · 4 beds · 2 baths,167003026,ApartViews,Las Condes,-33.4121363,-70.56696749999999,Entire home/apt,118.65,3,3,2023-06-07,0.48,9,335,3,Entire rental unit,6,2023-03-22,5.0,4.67,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/715293677468844766,f,within an hour,96%
720938648089457887,Condo in Ñuñoa · ★4.96 · 1 bedroom · 1 bed · 1 private bath,467677024,Cami,Ñuñoa,-33.45451,-70.62053,Private room,26.5,1,47,2023-09-20,3.87,1,344,47,Private room in condo,2,2022-09-25,5.0,5.0,5.0,5.0,4.96,5.0,4.96,365,https://www.airbnb.com/rooms/720938648089457887,t,within an hour,100%
715296785199916661,Rental unit in Las Condes · 3 bedrooms · 4 beds · 2 baths,167003026,ApartViews,Las Condes,-33.4121363,-70.56696749999999,Entire home/apt,113.811,6,0,,,9,335,0,Entire rental unit,6,,,,,,,,,365,https://www.airbnb.com/rooms/715296785199916661,f,within an hour,96%
720968463585290184,Vacation home in Las Condes · ★4.91 · 1 bedroom · 3 beds · 1 private bath,371275367,Virginia,Las Condes,-33.405424690544855,-70.5450626090169,Private room,55.0,1,47,2023-08-21,3.86,5,364,47,Private room in vacation home,4,2022-09-24,4.89,4.91,4.91,4.87,4.87,4.94,4.91,365,https://www.airbnb.com/rooms/720968463585290184,t,within an hour,100%
715319018254452007,Condo in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 bath,133862202,Betania,Providencia,-33.42947,-70.61057,Entire home/apt,46.143,2,12,2023-08-26,1.22,1,286,12,Entire condo,2,2022-12-02,5.0,4.75,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/715319018254452007,t,within a few hours,100%
720971290436686391,Condo in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 bath,119347057,TudptoenChile,Las Condes,-33.39896325698058,-70.57234302163124,Entire home/apt,65.0,2,21,2023-08-13,1.77,34,180,21,Entire condo,2,2022-10-04,4.81,4.95,5.0,5.0,4.76,5.0,5.0,365,https://www.airbnb.com/rooms/720971290436686391,t,within an hour,99%
721023837062518973,Vacation home in Santiago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,475789508,Inés,Santiago,-33.44905,-70.64232,Entire home/apt,37.429,2,19,2023-09-19,1.64,1,276,19,Entire vacation home,3,2022-10-12,4.89,5.0,4.89,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/721023837062518973,t,within an hour,100%
715478216266933266,Rental unit in Las Condes · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,336568709,Beatriz,Las Condes,-33.40878,-70.56502,Private room,24.143,1,35,2023-09-05,2.87,2,283,35,Private room in rental unit,2,2022-09-23,4.74,4.97,4.94,4.83,4.71,4.74,4.91,365,https://www.airbnb.com/rooms/715478216266933266,f,within a day,55%
721037626770752799,Home in Penalolen · 1 bedroom · 1 bed · 1 private bath,201193834,Tania,Peñalolén,-33.48255,-70.54443,Private room,11.0,1,0,,,2,0,0,Private room in home,1,,,,,,,,,365,https://www.airbnb.com/rooms/721037626770752799,f,,
721080323172163826,Condo in Santiago · 1 bedroom · 2 beds · 1 bath,474838647,Manuel,Santiago,-33.43837,-70.64396,Entire home/apt,45.0,2,0,,,2,320,0,Entire condo,3,,,,,,,,,28,https://www.airbnb.com/rooms/721080323172163826,f,,
715777973451416635,Condo in Macul · ★4.78 · 1 bedroom · 1 bed · 1 bath,104458616,Susana Andrea,Macul,-33.492358553726675,-70.61708897352219,Entire home/apt,31.990000000000002,1,64,2023-09-10,5.27,1,177,64,Entire condo,2,2022-09-25,4.8,4.77,4.86,4.92,4.81,4.75,4.78,1125,https://www.airbnb.com/rooms/715777973451416635,f,within an hour,100%
715947772355552462,Home in Vitacura · 1 bedroom · 1 bed · 1.5 baths,452615463,Helena,Vitacura,-33.36116,-70.55995,Private room,22.43,30,0,,,4,234,0,Private room in home,1,,,,,,,,,1125,https://www.airbnb.com/rooms/715947772355552462,t,within an hour,100%
721149297496149894,Loft in Santiago · ★5.0 · 1 bedroom · 2 beds · 1 bath,222020589,Diego,Santiago,-33.4433331,-70.6591261,Entire home/apt,42.0,90,5,2022-11-01,0.43,1,296,5,Entire loft,3,2022-10-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/721149297496149894,f,,
715959103262213814,Rental unit in Providencia · ★4.38 · 1 bedroom · 1 bed · 1 bath,172197278,Diego,Providencia,-33.43579,-70.62813,Entire home/apt,52.9,1,13,2023-08-06,1.06,48,160,12,Entire rental unit,2,2022-09-22,4.54,4.62,4.77,4.77,4.69,4.69,4.38,1125,https://www.airbnb.com/rooms/715959103262213814,f,within an hour,96%
721175506603498422,Rental unit in Las Condes · ★4.90 · 2 bedrooms · 3 beds · 2 baths,435501513,Ariel,Las Condes,-33.4136818,-70.5799912,Entire home/apt,78.857,2,10,2023-09-03,0.84,3,360,10,Entire rental unit,4,2022-10-02,4.8,4.8,4.9,4.8,4.9,4.9,4.9,1125,https://www.airbnb.com/rooms/721175506603498422,t,within an hour,100%
715981207921771696,Condo in Santiago · ★4.67 · 1 bedroom · 1 bed · 1 bath,464641125,Car Y Mar Departamentos,Santiago,-33.43912,-70.64608,Entire home/apt,35.0,1,6,2023-06-18,0.49,3,364,6,Entire condo,2,2022-09-24,4.67,4.5,4.83,4.83,4.67,4.83,4.67,1125,https://www.airbnb.com/rooms/715981207921771696,t,within an hour,100%
721182402397175267,Rental unit in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 private bath,476005983,Carmen,Las Condes,-33.41775,-70.58244,Private room,28.714000000000002,1,20,2023-08-28,1.94,3,30,20,Private room in rental unit,3,2022-11-19,5.0,4.9,4.95,4.85,5.0,4.9,5.0,1125,https://www.airbnb.com/rooms/721182402397175267,t,within an hour,100%
716032901366509224,Condo in Recoleta · ★4.0 · 1 bedroom · 1 bed · 1.5 baths,167169358,Nicole,Recoleta,-33.43045,-70.64189,Entire home/apt,23.0,2,4,2023-05-01,0.64,2,266,4,Entire condo,2,2023-03-20,3.5,4.0,4.0,4.25,4.5,5.0,4.0,1125,https://www.airbnb.com/rooms/716032901366509224,f,within an hour,100%
721193798077374795,Rental unit in Las Condes · ★4.98 · 1 bedroom · 1 bed · 1 private bath,476005983,Carmen,Las Condes,-33.4187714,-70.5817574,Private room,24.429000000000002,1,43,2023-08-31,3.72,3,89,43,Private room in rental unit,1,2022-10-12,4.98,5.0,5.0,5.0,5.0,5.0,4.98,1125,https://www.airbnb.com/rooms/721193798077374795,t,within an hour,100%
716241752145271918,Rental unit in Santiago · ★4.66 · 2 bedrooms · 2 beds · 1 bath,34438173,Nicolas,Santiago,-33.44626,-70.65364,Entire home/apt,49.999,3,44,2023-09-10,3.66,16,88,44,Entire rental unit,4,2022-09-28,4.59,4.48,4.73,4.64,4.8,4.89,4.66,90,https://www.airbnb.com/rooms/716241752145271918,f,within an hour,100%
721218141431858961,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,480515895,Felipe,Santiago,-33.44944,-70.63394,Entire home/apt,29.0,1,1,2023-04-30,0.2,1,0,1,Entire rental unit,4,2023-04-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,365,https://www.airbnb.com/rooms/721218141431858961,f,,
716453385769253311,Rental unit in Vitacura · ★4.63 · 1 bedroom · 1 bed · 1 bath,317472101,Andes STR,Vitacura,-33.40094,-70.58644,Entire home/apt,76.229,5,8,2023-02-05,0.66,80,179,8,Entire rental unit,2,2022-09-24,4.63,4.88,5.0,4.75,4.88,4.88,4.63,1092,https://www.airbnb.com/rooms/716453385769253311,f,within an hour,99%
716473501297687097,Rental unit in Vitacura · ★4.80 · 1 bedroom · 1 bed · 1 bath,317472101,Andes STR,Vitacura,-33.4014,-70.58666,Entire home/apt,76.229,5,5,2023-08-18,0.41,80,179,5,Entire rental unit,2,2022-09-24,4.8,5.0,4.8,4.6,4.6,5.0,4.8,1095,https://www.airbnb.com/rooms/716473501297687097,f,within an hour,99%
716478471455166488,Rental unit in Vitacura · ★5.0 · 1 bedroom · 1 bed · 1 bath,317472101,Andes STR,Vitacura,-33.39987,-70.58576,Entire home/apt,84.279,2,8,2023-08-11,0.67,80,126,8,Entire rental unit,2,2022-10-01,4.63,4.75,5.0,4.63,5.0,5.0,5.0,1095,https://www.airbnb.com/rooms/716478471455166488,f,within an hour,99%
721254210798355606,Vacation home in La Florida · ★4.71 · 3 bedrooms · 3 beds · 2 baths,479052854,Lisetty,La Florida,-33.5211277,-70.60991969999999,Entire home/apt,58.571,3,7,2023-04-09,1.03,1,354,7,Entire vacation home,4,2023-03-04,5.0,4.57,4.86,5.0,5.0,4.86,4.71,1125,https://www.airbnb.com/rooms/721254210798355606,f,within a day,50%
721465634354694376,Rental unit in Las Condes · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,476005983,Carmen,Las Condes,-33.4187714,-70.5817574,Private room,26.0,1,26,2023-09-08,2.14,3,22,26,Private room in rental unit,2,2022-09-24,4.73,4.62,4.88,4.77,4.77,4.81,4.81,365,https://www.airbnb.com/rooms/721465634354694376,t,within an hour,100%
716746708893242903,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,389564008,Hansi,Santiago,-33.44167,-70.65319,Entire home/apt,60.0,1,1,2022-09-24,0.08,1,365,1,Entire rental unit,2,2022-09-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,365,https://www.airbnb.com/rooms/716746708893242903,f,,
726029313223418253,Rental unit in Providencia · ★4.90 · 1 bedroom · 1 bed · 1 bath,425976169,Agustin Ignacio,Providencia,-33.4279151,-70.6198902,Entire home/apt,39.085,2,39,2023-09-05,5.39,1,307,39,Entire rental unit,2,2023-02-19,4.95,4.79,5.0,4.95,4.95,4.97,4.9,1125,https://www.airbnb.com/rooms/726029313223418253,t,within an hour,100%
721518632429743812,Bed and breakfast in Santiago · 1 bedroom · 3 beds · 1 private bath,333122549,Javier,Santiago,-33.4397472,-70.6683594,Private room,25.0,1,2,2022-11-13,0.18,5,365,2,Private room in bed and breakfast,4,2022-10-31,5.0,5.0,4.0,4.5,5.0,5.0,4.5,365,https://www.airbnb.com/rooms/721518632429743812,t,within a few hours,80%
721594884467362826,Rental unit in Vitacura · ★4.50 · 2 bedrooms · 4 beds · 2 baths,10177065,Nicolas,Vitacura,-33.40212,-70.59196,Entire home/apt,72.143,1,12,2023-04-12,1.02,29,94,12,Entire rental unit,5,2022-10-05,4.33,4.33,5.0,4.5,4.75,4.67,4.5,365,https://www.airbnb.com/rooms/721594884467362826,f,within an hour,99%
726152251727985254,Condo in Providencia · 1 bedroom · 1 bed · 1 shared bath,481442576,Maura,Providencia,-33.44044,-70.63221,Private room,22.0,3,0,,,1,0,0,Private room in condo,1,,,,,,,,,365,https://www.airbnb.com/rooms/726152251727985254,f,,
726153823818814503,Rental unit in Las Condes · ★4.78 · 1 bedroom · 1 bed · 1 bath,26781122,Estefanía,Las Condes,-33.40104,-70.57078,Entire home/apt,241.507,28,9,2022-12-16,0.78,10,335,9,Entire rental unit,2,2022-10-15,4.78,4.89,5.0,4.78,5.0,4.89,4.78,365,https://www.airbnb.com/rooms/726153823818814503,t,within an hour,100%
721766029477064864,Serviced apartment in Santiago · ★4.33 · 2 bedrooms · 3 beds · 2 baths,480617052,Eyda,Santiago,-33.44768099467013,-70.65370012074709,Entire home/apt,65.0,1,6,2023-07-16,0.51,4,365,6,Entire serviced apartment,5,2022-10-09,4.17,4.5,4.5,4.33,5.0,5.0,4.33,365,https://www.airbnb.com/rooms/721766029477064864,f,within an hour,100%
726156764937283733,Home in La Reina · ★4.80 · 1 bedroom · 1 bed · 1 private bath,232407129,Trinidad,La Reina,-33.43936,-70.56824,Private room,13.714,7,5,2023-08-31,0.43,2,345,5,Private room in home,1,2022-10-08,5.0,5.0,4.8,5.0,5.0,5.0,4.8,1125,https://www.airbnb.com/rooms/726156764937283733,f,within a few hours,100%
726157654940429938,Rental unit in Quinta Normal · ★4.67 · 2 bedrooms · 2 beds · 1 bath,171145118,Valeska,Quinta Normal,-33.43627,-70.68481,Entire home/apt,28.0,1,24,2023-08-27,2.05,1,82,24,Entire rental unit,3,2022-10-07,4.61,4.54,4.5,4.88,5.0,4.79,4.67,1125,https://www.airbnb.com/rooms/726157654940429938,f,within a few hours,100%
721779183058850467,Serviced apartment in Santiago · ★4.67 · 1 bedroom · 1 bed · 1 bath,480617052,Eyda,Santiago,-33.44844,-70.65318,Entire home/apt,35.0,1,6,2023-07-31,0.49,4,180,6,Entire serviced apartment,2,2022-09-25,4.5,4.5,4.83,4.33,4.83,5.0,4.67,1125,https://www.airbnb.com/rooms/721779183058850467,f,within an hour,100%
726198929511592590,Rental unit in Santiago · 3 bedrooms · 1 bed · 1 shared bath,477310632,Lio,Santiago,-33.45394,-70.63829,Private room,35.0,1,0,,,1,0,0,Private room in rental unit,3,,,,,,,,,365,https://www.airbnb.com/rooms/726198929511592590,f,,
721833418264681767,Rental unit in Las Condes · ★4.93 · 1 bedroom · 1 bed · 1 private bath,19395362,Patricio,Las Condes,-33.40818,-70.59981,Private room,25.571,1,30,2023-09-19,2.48,2,319,30,Private room in rental unit,2,2022-09-26,4.83,4.73,4.93,4.97,5.0,4.97,4.93,30,https://www.airbnb.com/rooms/721833418264681767,t,within an hour,100%
726258341595932227,Condo in Santiago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,54404570,Barbara,Macul,-33.485922,-70.5982557,Entire home/apt,28.0,60,4,2023-08-12,1.01,2,296,4,Entire condo,2,2023-05-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/726258341595932227,f,within an hour,85%
721841324878635591,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,480631084,Carmen,Santiago,-33.433713308113724,-70.6588663905859,Entire home/apt,33.0,2,0,,,1,364,0,Entire rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/721841324878635591,f,within an hour,100%
721909053709162338,Rental unit in La Cisterna · ★4.68 · 2 bedrooms · 3 beds · 1 bath,108251040,Genesis,La Cisterna,-33.537961,-70.667262,Entire home/apt,42.857,1,37,2023-08-30,3.07,1,339,37,Entire rental unit,4,2022-09-28,4.65,4.62,4.54,4.73,4.73,4.7,4.68,1125,https://www.airbnb.com/rooms/721909053709162338,t,within an hour,100%
726373539853612594,Home in Providencia · ★3.60 · 1 bedroom · 1 bed · 2 shared baths,474850903,Jan,Providencia,-33.43312,-70.61977,Private room,39.800000000000004,1,5,2023-06-16,0.47,3,363,5,Private room in home,2,2022-11-12,3.4,4.2,3.8,3.6,3.4,3.4,3.6,365,https://www.airbnb.com/rooms/726373539853612594,f,within an hour,75%
721934675227484867,Condo in Santiago · 2 bedrooms · 1 bed · 1 shared bath,480638678,Claudio,Santiago,-33.42907,-70.66804,Private room,38.0,1,0,,,1,265,0,Private room in condo,1,,,,,,,,,365,https://www.airbnb.com/rooms/721934675227484867,f,,
726423305688470181,Home in Providencia · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,474850903,Jan,Providencia,-33.43221,-70.62051,Private room,39.800000000000004,1,7,2023-06-23,0.69,3,347,7,Private room in home,2,2022-11-23,5.0,4.86,5.0,4.86,4.71,4.86,4.86,365,https://www.airbnb.com/rooms/726423305688470181,f,within an hour,75%
726426221390624912,Home in Providencia · ★5.0 · 1 bedroom · 3 beds · 2 shared baths,474850903,Jan,Providencia,-33.43102,-70.62169,Private room,56.055,1,6,2023-09-03,0.79,3,365,6,Private room in home,3,2023-02-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/726426221390624912,f,within an hour,75%
721943385253190612,Rental unit in Santiago · ★New · 1 bedroom · 1 bed · 1 private bath,480649918,Angela,Santiago,-33.447547767141,-70.63939930749294,Private room,24.762,1,0,,,1,254,0,Private room in rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/721943385253190612,f,,
